lon,lat,elev_m,bouguer_mGal,acc_raw,local_x_perp_m,local_y_along_m
126.561171,-26.404453,423.9,-66.755,1.00,-44545.5,-45204.9
126.555511,-26.401453,419.3,-67.697,1.00,-44211.9,-45770.5
126.547841,-26.401293,417.8,-68.240,1.00,-44194.2,-46537.1
126.540341,-26.402123,418.1,-68.046,1.00,-44286.4,-47286.6
126.533841,-26.403293,413.5,-66.441,1.00,-44416.5,-47936.2
126.518171,-26.413623,415.4,-65.107,1.00,-45565.2,-49502.2
126.523341,-26.408293,414.1,-64.923,1.00,-44972.5,-48985.5
126.529011,-26.402293,413.5,-65.141,1.00,-44305.3,-48418.9
126.533841,-26.397123,414.1,-69.644,1.00,-43730.5,-47936.2
126.538171,-26.393293,411.4,-71.728,1.00,-43304.6,-47503.5
126.543341,-26.387793,412.3,-71.796,1.00,-42693.0,-46986.8
126.548341,-26.382793,413.8,-69.918,1.00,-42137.0,-46487.1
126.555171,-26.377123,416.3,-69.483,1.00,-41506.6,-45804.5
126.559671,-26.372293,412.6,-68.531,1.00,-40969.5,-45354.8
126.564841,-26.366952,414.4,-68.580,1.00,-40375.6,-44838.1
126.570171,-26.362122,414.7,-68.215,1.00,-39838.5,-44305.4
126.574841,-26.357452,416.3,-68.472,1.00,-39319.3,-43838.7
126.770840,-26.449791,519.9,-54.154,1.00,-49586.9,-24251.0
126.765840,-26.446291,535.4,-55.296,1.00,-49197.7,-24750.7
126.762010,-26.443121,510.1,-54.419,1.00,-48845.2,-25133.4
126.760010,-26.441291,501.9,-54.262,1.00,-48641.7,-25333.3
126.755670,-26.438451,499.5,-54.274,1.00,-48325.9,-25767.0
126.753010,-26.435791,515.0,-54.936,1.00,-48030.2,-26032.9
126.750010,-26.433621,516.5,-55.181,1.00,-47788.9,-26332.7
126.745340,-26.429951,504.1,-54.878,1.00,-47380.8,-26799.4
126.743170,-26.426791,511.4,-54.951,1.00,-47029.4,-27016.3
126.737510,-26.423791,527.5,-55.791,1.00,-46695.8,-27581.9
126.734170,-26.420951,516.5,-55.459,1.00,-46380.0,-27915.7
126.730170,-26.417621,511.7,-54.171,1.00,-46009.7,-28315.5
126.725340,-26.414621,505.0,-54.287,1.00,-45676.2,-28798.2
126.720670,-26.411121,513.5,-55.288,1.00,-45287.0,-29264.9
126.716670,-26.408121,495.8,-55.646,1.00,-44953.4,-29664.6
126.711670,-26.404291,485.5,-55.795,1.00,-44527.5,-30164.3
126.708010,-26.400951,488.5,-56.211,1.00,-44156.1,-30530.1
126.704010,-26.397621,487.6,-55.899,1.00,-43785.8,-30929.8
126.699340,-26.394451,483.0,-57.335,1.00,-43433.4,-31396.5
126.695670,-26.391621,486.4,-57.878,1.00,-43118.7,-31763.3
126.691510,-26.388121,486.4,-58.667,1.00,-42729.5,-32179.1
126.686510,-26.384121,483.9,-59.757,1.00,-42284.7,-32678.7
126.682010,-26.380951,484.2,-60.501,1.00,-41932.2,-33128.5
126.677510,-26.377121,477.5,-60.546,1.00,-41506.3,-33578.2
126.674010,-26.374621,479.1,-61.099,1.00,-41228.4,-33928.0
126.670010,-26.371452,466.9,-61.825,1.00,-40876.0,-34327.7
126.667510,-26.369452,469.9,-62.656,1.00,-40653.6,-34577.6
126.665510,-26.367952,469.3,-64.829,1.00,-40486.8,-34777.4
126.660670,-26.364952,456.5,-64.355,1.00,-40153.2,-35261.1
126.537168,-26.154791,449.2,-42.553,1.00,-16784.4,-47603.7
126.536338,-26.161792,447.1,-43.980,1.00,-17562.9,-47686.6
126.536339,-26.168622,445.2,-45.064,1.00,-18322.3,-47686.5
126.535009,-26.175452,443.4,-46.700,1.00,-19081.8,-47819.5
126.532839,-26.181792,441.6,-49.633,1.00,-19786.8,-48036.3
126.528669,-26.187952,440.0,-53.334,1.00,-20471.7,-48453.1
126.524669,-26.196122,438.8,-56.533,1.00,-21380.2,-48852.8
126.523839,-26.202792,438.8,-57.870,1.00,-22121.8,-48935.8
126.524669,-26.209792,436.1,-59.595,1.00,-22900.2,-48852.8
126.524669,-26.216792,434.9,-60.714,1.00,-23678.6,-48852.8
126.522509,-26.223452,433.9,-62.011,1.00,-24419.1,-49068.7
126.519169,-26.229792,432.4,-63.034,1.00,-25124.1,-49402.5
126.514839,-26.234122,431.2,-64.703,1.00,-25605.6,-49835.2
126.775170,-26.452951,532.4,-54.580,1.00,-49938.3,-23818.2
126.582168,-26.132791,457.2,-33.804,0.10,-14338.1,-43106.5
129.142992,-26.172767,629.9,30.140,0.10,-18783.2,212817.3
128.381325,-26.018604,560.3,-1.247,0.10,-1641.1,136697.8
126.579668,-26.131951,458.8,-33.894,0.10,-14244.7,-43356.3
128.971321,-26.035268,656.9,-4.408,3.00,-3494.0,195660.8
129.056321,-26.041928,672.5,-6.962,3.00,-4234.6,204155.6
129.134650,-26.035267,701.5,-0.715,3.00,-3493.9,211983.6
129.201320,-26.040266,722.2,2.519,3.00,-4049.8,218646.5
129.272989,-26.043596,725.5,0.280,3.00,-4420.1,225809.0
129.344649,-26.036925,708.4,-7.202,3.00,-3678.3,232970.5
129.407988,-26.040264,701.5,-12.956,3.00,-4049.6,239300.5
129.486318,-26.040264,690.2,-27.528,3.00,-4049.6,247128.6
129.594647,-26.043593,698.9,-35.109,3.00,-4419.7,257954.8
129.662987,-26.045262,693.5,-40.210,3.00,-4605.3,264784.6
129.734646,-26.046921,713.5,-44.349,3.00,-4789.8,271946.1
129.824645,-26.048591,758.5,-41.166,3.00,-4975.5,280940.4
129.874645,-26.043590,758.8,-43.681,3.00,-4419.4,285937.3
129.967984,-26.048589,786.6,-46.431,3.00,-4975.3,295265.4
130.054644,-26.046919,814.3,-47.627,3.00,-4789.6,303926.1
130.116313,-26.056918,1042.2,-47.863,3.00,-5901.4,310089.1
130.169643,-26.061918,816.8,-57.569,3.00,-6457.4,315418.8
130.242982,-26.041917,724.8,-68.245,3.00,-4233.4,322748.2
130.321312,-26.056916,698.6,-77.352,3.00,-5901.2,330576.3
130.397981,-26.056915,662.2,-88.405,3.00,-5901.1,338238.5
130.451311,-26.058585,645.0,-96.509,3.00,-6086.8,343568.2
129.126321,-26.093597,660.5,26.644,3.00,-9979.9,211151.2
129.194651,-26.106927,693.2,27.074,3.00,-11462.1,217980.0
129.259650,-26.103596,797.3,27.253,3.00,-11091.8,224475.9
129.337990,-26.103595,753.5,21.972,3.00,-11091.6,232305.0
129.411319,-26.105265,746.5,17.958,3.00,-11277.3,239633.4
129.481318,-26.095264,725.9,7.001,3.00,-10165.3,246629.0
129.572988,-26.091923,693.4,-12.919,3.00,-9793.8,255790.3
129.667987,-26.095262,692.8,-32.944,3.00,-10165.1,265284.3
129.736317,-26.090262,700.3,-43.667,3.00,-9609.1,272113.1
129.879646,-26.106920,733.1,-37.172,3.00,-11461.4,286437.1
129.954645,-26.108590,725.5,-43.625,3.00,-11647.1,293932.3
130.047985,-26.115259,724.9,-43.279,3.00,-12388.6,303260.6
130.087984,-26.106919,724.4,-47.148,3.00,-11461.3,307258.0
130.201314,-26.125258,768.7,-56.690,3.00,-13500.5,318584.0
130.262983,-26.113587,960.5,-58.476,3.00,-12202.7,324747.0
130.329642,-26.103586,694.8,-75.493,3.00,-11090.6,331408.8
130.394642,-26.106916,666.6,-79.543,3.00,-11460.9,337904.8
130.469641,-26.095255,637.7,-92.838,3.00,-10164.3,345400.0
129.047992,-26.150268,629.9,17.121,3.00,-16281.4,203323.2
129.192991,-26.163597,656.2,54.553,3.00,-17763.6,217814.1
129.267991,-26.146926,685.8,38.250,3.00,-15909.8,225309.5
129.321320,-26.156926,679.8,24.529,3.00,-17021.8,230639.1
129.399650,-26.163595,678.1,24.587,3.00,-17763.3,238467.2
129.467989,-26.155264,671.7,18.973,3.00,-16837.0,245296.9
129.679648,-26.156923,675.2,-11.311,3.00,-17021.4,266449.7
129.754647,-26.158592,715.9,-19.049,3.00,-17207.0,273944.9
129.827987,-26.170261,704.1,-26.824,3.00,-18504.6,281274.4
129.912986,-26.160260,708.9,-34.454,3.00,-17392.5,289769.0
129.971316,-26.165260,699.9,-34.875,3.00,-17948.5,295598.4
129.034653,-26.218599,633.4,43.730,3.00,-23879.5,201990.1
129.189652,-26.216927,652.4,46.281,3.00,-23693.6,217480.4
129.256321,-26.200267,733.1,65.071,3.00,-21841.1,224143.2
129.321321,-26.215266,654.7,20.363,3.00,-23508.9,230639.2
129.389650,-26.215265,667.9,9.026,3.00,-23508.8,237467.8
129.471320,-26.220265,634.4,8.340,3.00,-24064.8,245629.8
129.541319,-26.220264,645.8,10.444,3.00,-24064.6,252625.3
129.622989,-26.218593,647.9,10.696,3.00,-23878.8,260787.3
129.686318,-26.223593,660.5,8.083,3.00,-24434.8,267116.3
129.752988,-26.223592,691.5,1.981,3.00,-24434.7,273779.1
129.834647,-26.220261,711.8,-5.521,3.00,-24064.3,281940.0
129.899647,-26.210261,727.1,-6.596,3.00,-22952.4,288436.0
129.961316,-26.203590,716.7,-18.570,3.00,-22210.6,294599.0
130.049646,-26.216919,701.8,-18.438,3.00,-23692.7,303426.6
130.132985,-26.221919,666.7,-29.387,3.00,-24248.7,311755.3
130.191315,-26.225258,646.8,-30.980,3.00,-24620.0,317584.7
130.261314,-26.215257,647.1,-39.518,3.00,-23507.9,324580.3
130.474643,-26.231916,612.6,-62.450,3.00,-25360.3,345899.9
129.036324,-26.273599,591.0,50.853,3.00,-29995.2,202157.1
129.186322,-26.261928,585.8,28.519,3.00,-28697.5,217147.6
129.249652,-26.268597,619.5,29.518,3.00,-29439.0,223476.7
129.329652,-26.271926,625.3,17.321,3.00,-29809.2,231471.8
129.396321,-26.261926,633.6,8.127,3.00,-28697.2,238134.5
129.472991,-26.271925,628.1,0.929,3.00,-29809.1,245796.8
129.554650,-26.268594,622.8,-1.040,3.00,-29438.7,253957.6
129.619649,-26.273594,630.4,9.341,3.00,-29994.7,260453.5
129.691319,-26.273593,647.2,20.257,3.00,-29994.6,267616.1
129.762988,-26.265262,697.0,10.890,3.00,-29068.2,274778.5
129.831318,-26.281922,716.4,1.345,3.00,-30920.7,281607.3
129.909647,-26.276921,757.4,-5.828,3.00,-30364.6,289435.3
129.991317,-26.276920,745.1,-10.093,3.00,-30364.5,297597.3
130.056316,-26.276920,766.5,-10.361,3.00,-30364.5,304093.1
130.131316,-26.278589,690.0,1.130,3.00,-30550.1,311588.5
130.212985,-26.265258,649.7,-19.683,3.00,-29067.7,319750.3
130.261315,-26.258588,631.5,-19.629,3.00,-28326.1,324580.4
130.352984,-26.268587,623.1,-11.194,3.00,-29437.9,333741.6
130.486313,-26.281916,608.3,-28.655,3.00,-30920.0,347066.2
130.396313,-26.211916,627.6,-50.501,3.00,-23136.4,338071.8
129.034654,-26.318599,563.2,28.093,3.00,-34999.0,201990.2
129.189653,-26.325268,559.6,25.547,3.00,-35740.6,217480.5
129.259653,-26.321927,588.0,24.785,3.00,-35369.1,224476.2
129.321322,-26.323597,582.1,18.593,3.00,-35554.7,230639.3
129.396322,-26.326926,594.1,13.183,3.00,-35924.9,238134.6
129.472991,-26.326925,609.1,2.347,3.00,-35924.8,245796.8
129.617990,-26.320264,617.8,-10.378,3.00,-35184.1,260287.7
129.694650,-26.335263,638.4,-11.104,3.00,-36851.9,267948.9
129.752989,-26.328593,685.3,-2.245,3.00,-36110.3,273779.2
129.829649,-26.333592,678.2,1.851,3.00,-36666.1,281440.5
129.902988,-26.340261,730.8,-4.911,3.00,-37407.7,288769.8
129.989648,-26.340261,731.7,-14.271,3.00,-37407.7,297430.5
130.054647,-26.331920,732.9,-15.150,3.00,-36480.2,303926.4
130.139646,-26.323589,680.8,0.702,3.00,-35553.9,312421.0
130.192986,-26.315259,654.2,1.104,3.00,-34627.6,317751.7
130.266315,-26.331918,639.0,5.652,3.00,-36480.0,325080.0
130.331315,-26.326917,622.9,14.710,3.00,-35923.9,331576.0
130.499644,-26.318586,603.9,-2.540,3.00,-34997.6,348398.5
129.021325,-26.380270,540.5,18.521,3.00,-41856.5,200658.1
129.164654,-26.381928,549.6,22.299,3.00,-42040.9,214982.2
129.242993,-26.383598,559.7,26.124,3.00,-42226.6,222811.2
129.314653,-26.385267,568.6,20.409,3.00,-42412.1,229972.8
129.389652,-26.383596,579.7,15.055,3.00,-42226.3,237468.0
129.477992,-26.380265,590.4,1.085,3.00,-41855.9,246296.6
129.551321,-26.391925,604.4,0.451,3.00,-43152.5,253624.9
129.624651,-26.388594,613.7,-8.286,3.00,-42782.1,260953.4
129.694650,-26.388593,624.1,-16.766,3.00,-42782.0,267948.9
129.777990,-26.386923,644.6,-23.037,3.00,-42596.3,276277.8
129.841319,-26.390262,666.4,-23.219,3.00,-42967.6,282606.8
129.914649,-26.385261,718.6,-20.107,3.00,-42411.5,289935.2
129.982988,-26.386921,717.7,-21.582,3.00,-42596.1,296764.9
130.062988,-26.385260,688.1,-22.190,3.00,-42411.4,304759.9
130.211317,-26.395259,650.0,-6.650,3.00,-43523.2,319583.6
130.279646,-26.398588,640.4,5.591,3.00,-43893.4,326412.3
130.349645,-26.390257,616.0,10.847,3.00,-42967.0,333407.9
129.041326,-26.443600,525.8,2.925,3.00,-48898.5,202657.0
129.242994,-26.443598,542.3,19.629,3.00,-48898.3,222811.3
129.317994,-26.443597,555.1,18.489,3.00,-48898.1,230306.7
129.396323,-26.450267,566.5,11.085,3.00,-49639.8,238134.7
129.476322,-26.445266,584.4,9.487,3.00,-49083.7,246129.7
129.542992,-26.441925,593.8,8.883,3.00,-48712.2,252792.5
129.619651,-26.445264,611.8,-2.534,3.00,-49083.5,260453.7
129.687991,-26.438594,614.2,-8.322,3.00,-48341.8,267283.5
129.766320,-26.448593,625.5,-16.632,3.00,-49453.7,275111.5
129.837990,-26.443592,641.5,-23.136,3.00,-48897.6,282274.1
129.912989,-26.436922,665.5,-33.480,3.00,-48155.9,289769.3
129.977989,-26.438591,670.6,-28.916,3.00,-48341.5,296265.3
130.052988,-26.428590,668.6,-30.139,3.00,-47229.4,303760.6
130.116318,-26.436920,650.5,-25.074,3.00,-48155.7,310089.6
130.202987,-26.438589,669.1,-12.987,3.00,-48341.3,318751.2
130.267987,-26.441918,660.5,-2.378,3.00,-48711.4,325247.1
130.351316,-26.446918,662.1,3.136,3.00,-49267.4,333574.9
130.496315,-26.443586,595.5,4.390,3.00,-48896.9,348065.8
129.101324,-26.381929,545.7,18.492,3.00,-42041.0,208653.1
130.517980,-26.048584,638.0,-100.997,3.00,-4974.7,350231.0
130.574640,-26.043584,638.5,-104.900,3.00,-4418.7,355893.4
130.634639,-26.045253,647.8,-113.869,3.00,-4604.3,361889.6
130.696309,-26.043583,647.8,-114.679,3.00,-4418.6,368052.8
130.756309,-26.048582,662.8,-117.800,3.00,-4974.5,374049.1
130.821308,-26.050252,682.1,-120.140,3.00,-5160.2,380545.0
130.884637,-26.041911,697.6,-121.233,3.00,-4232.7,386873.9
130.944637,-26.045250,718.8,-122.633,3.00,-4604.0,392870.2
131.007977,-26.050250,792.9,-119.058,3.00,-5160.0,399200.3
131.066306,-26.050249,769.7,-122.220,3.00,-5159.8,405029.6
131.129636,-26.058579,677.8,-125.813,3.00,-6086.1,411358.7
131.194635,-26.048578,647.7,-125.302,3.00,-4974.0,417854.5
131.251305,-26.053578,647.1,-125.698,3.00,-5530.0,423518.0
131.324634,-26.056907,659.2,-123.020,3.00,-5900.2,430846.4
131.391304,-26.055246,674.5,-121.873,3.00,-5715.5,437509.3
131.456303,-26.060246,670.2,-123.415,3.00,-6271.5,444005.1
131.521303,-26.058575,693.4,-121.932,3.00,-6085.6,450501.1
131.579632,-26.058575,690.4,-122.228,3.00,-6085.6,456330.4
131.632972,-26.058574,714.2,-121.038,3.00,-6085.5,461661.1
131.716301,-26.061904,670.8,-121.595,3.00,-6455.8,469988.8
131.782971,-26.055243,661.0,-120.830,3.00,-5715.1,476651.7
131.844630,-26.045242,642.1,-121.371,3.00,-4603.1,482813.8
131.909629,-26.041902,617.6,-122.013,3.00,-4231.7,489309.7
131.969629,-26.040241,611.1,-122.010,3.00,-4047.0,495305.9
130.522981,-26.106915,625.2,-96.278,3.00,-11460.8,350730.7
130.591310,-26.103584,641.3,-98.742,3.00,-11090.4,357559.4
130.641310,-26.105253,655.0,-103.058,3.00,-11276.0,362556.3
130.691310,-26.101913,650.7,-108.770,3.00,-10904.6,367553.2
130.754639,-26.101912,681.6,-107.740,3.00,-10904.5,373882.2
130.809639,-26.108582,699.7,-115.354,3.00,-11646.2,379378.8
130.881308,-26.101911,706.2,-116.198,3.00,-10904.4,386541.3
130.941308,-26.108581,721.8,-115.890,3.00,-11646.1,392537.5
131.001307,-26.106910,763.5,-115.937,3.00,-11460.3,398533.7
131.047977,-26.108580,809.9,-108.356,3.00,-11646.0,403197.8
131.131306,-26.105249,685.7,-117.368,3.00,-11275.6,411525.6
131.191306,-26.108579,667.4,-119.572,3.00,-11645.8,417521.9
131.322975,-26.100247,672.0,-120.440,3.00,-10719.4,430680.6
131.387974,-26.098577,692.1,-119.621,3.00,-10533.7,437176.5
131.459634,-26.108576,693.0,-117.944,3.00,-11645.5,444338.0
131.521303,-26.113576,690.9,-114.927,3.00,-12201.5,450501.1
131.571303,-26.111905,702.6,-113.966,3.00,-12015.7,455498.0
131.634632,-26.108575,736.0,-113.707,3.00,-11645.4,461827.0
131.707972,-26.111904,694.8,-112.743,3.00,-12015.6,469156.5
131.764631,-26.106903,699.6,-113.138,3.00,-11459.5,474818.8
131.831301,-26.103573,661.7,-113.297,3.00,-11089.2,481481.7
131.902970,-26.095242,626.7,-116.336,3.00,-10162.8,488644.2
131.961300,-26.098572,624.1,-119.217,3.00,-10533.1,494473.6
130.874639,-26.150252,745.3,-107.053,3.00,-16279.7,385874.8
131.089637,-26.161910,794.4,-105.790,3.00,-17576.0,407361.2
131.196306,-26.150249,711.1,-110.907,3.00,-16279.3,418021.5
131.261306,-26.151908,704.5,-112.374,3.00,-16463.8,424517.5
131.322975,-26.156908,693.9,-112.166,3.00,-17019.8,430680.6
131.382975,-26.160247,732.0,-109.113,3.00,-17391.1,436676.9
131.449634,-26.161906,734.2,-106.307,3.00,-17575.5,443338.7
131.512974,-26.161906,709.2,-104.858,3.00,-17575.5,449668.7
131.574633,-26.158575,706.2,-105.007,3.00,-17205.1,455830.8
131.644633,-26.163575,735.8,-103.404,3.00,-17761.1,462826.5
131.706302,-26.160244,748.3,-102.016,3.00,-17390.7,468989.6
131.834631,-26.156903,654.2,-103.909,3.00,-17019.2,481814.5
131.896301,-26.155242,641.7,-107.195,3.00,-16834.5,487977.7
131.967970,-26.153572,643.7,-110.340,3.00,-16648.8,495140.2
130.544642,-26.208585,641.5,-68.507,3.00,-22766.0,352895.5
130.612981,-26.210254,644.7,-67.954,3.00,-22951.6,359725.2
130.679641,-26.201914,666.0,-76.861,3.00,-22024.2,366387.0
130.742980,-26.203583,675.5,-79.578,3.00,-22209.8,372717.0
130.816310,-26.211912,728.2,-80.434,3.00,-23135.9,380045.5
130.879639,-26.211912,763.3,-87.247,3.00,-23135.9,386374.5
130.939639,-26.208581,741.4,-91.363,3.00,-22765.6,392370.7
131.006308,-26.206911,740.4,-94.186,3.00,-22579.9,399033.5
131.129637,-26.206910,693.1,-94.378,3.00,-22579.7,411358.8
131.234637,-26.206909,745.6,-92.014,3.00,-22579.6,421852.3
131.284636,-26.213578,720.9,-88.213,3.00,-23321.2,426849.1
131.351306,-26.213578,748.1,-87.320,3.00,-23321.2,433511.9
131.421305,-26.200247,822.1,-91.813,3.00,-21838.9,440507.5
131.467975,-26.203576,943.1,-89.474,3.00,-22209.0,445171.6
131.511304,-26.208576,748.2,-89.354,3.00,-22765.0,449501.8
131.579634,-26.206905,725.7,-92.416,3.00,-22579.2,456330.6
131.651303,-26.208575,741.3,-90.567,3.00,-22764.9,463493.1
131.709633,-26.206904,734.8,-89.290,3.00,-22579.1,469322.5
131.772972,-26.208574,690.0,-86.859,3.00,-22764.8,475652.4
131.822972,-26.195243,658.0,-96.947,3.00,-21282.4,480649.3
131.854632,-26.225243,691.1,-90.997,3.00,-24618.3,483813.4
131.939631,-26.211902,687.2,-94.367,3.00,-23134.8,492308.0
130.566312,-26.250255,604.2,-54.523,3.00,-27399.5,355061.2
130.632982,-26.245254,620.4,-59.260,3.00,-26843.4,361724.0
130.692981,-26.245254,632.6,-62.639,3.00,-26843.4,367720.2
130.749641,-26.241913,659.8,-65.508,3.00,-26471.9,373382.7
130.812980,-26.248583,685.4,-72.650,3.00,-27213.6,379712.7
130.871310,-26.246912,728.2,-75.857,3.00,-27027.8,385542.1
130.934639,-26.250251,710.6,-75.500,3.00,-27399.0,391871.0
130.991309,-26.255251,725.2,-81.118,3.00,-27955.0,397534.5
131.049639,-26.255250,699.1,-86.238,3.00,-27954.9,403363.9
131.109638,-26.256910,672.2,-88.607,3.00,-28139.5,409360.1
131.169638,-26.268579,682.3,-82.181,3.00,-29437.0,415356.4
131.342976,-26.255248,741.8,-71.649,3.00,-27954.7,432679.5
131.407976,-26.253577,839.2,-68.662,3.00,-27768.9,439175.4
131.464635,-26.263577,694.8,-62.631,3.00,-28880.8,444837.8
131.509635,-26.243576,732.4,-71.361,3.00,-26656.8,449335.0
131.597974,-26.260245,928.3,-70.439,3.00,-28510.3,458163.5
131.639634,-26.258575,754.8,-78.789,3.00,-28324.6,462326.9
131.702973,-26.256905,733.4,-78.392,3.00,-28138.9,468656.9
131.759633,-26.255244,692.1,-77.326,3.00,-27954.2,474319.4
131.809632,-26.241903,683.5,-83.432,3.00,-26470.8,479316.2
131.929632,-26.260242,710.7,-73.158,3.00,-28510.0,491308.7
130.566313,-26.290255,610.8,-19.509,3.00,-31847.3,355061.3
130.632982,-26.305254,612.4,-12.517,3.00,-33515.1,361724.0
130.694642,-26.298584,617.3,-22.822,3.00,-32773.4,367886.2
130.749641,-26.298583,652.1,-33.574,3.00,-32773.3,373382.7
130.844641,-26.306913,659.0,-43.623,3.00,-33699.6,382876.8
130.906310,-26.303582,706.2,-55.283,3.00,-33329.2,389039.9
131.052979,-26.303581,704.8,-73.471,3.00,-33329.1,403697.7
131.099639,-26.305250,653.7,-77.071,3.00,-33514.7,408360.8
131.169638,-26.305250,646.3,-78.885,3.00,-33514.7,415356.4
131.229638,-26.305249,654.7,-75.796,3.00,-33514.5,421352.7
131.462976,-26.306907,666.6,-58.706,3.00,-33698.9,444672.0
131.492975,-26.290247,723.8,-64.131,3.00,-31846.4,447670.1
131.574635,-26.298576,1029.0,-59.714,3.00,-32772.5,455831.0
131.647974,-26.300245,781.1,-60.138,3.00,-32958.1,463160.4
131.697974,-26.303575,782.8,-60.872,3.00,-33328.4,468157.3
131.772973,-26.298574,755.5,-65.727,3.00,-32772.3,475652.5
131.831303,-26.306904,783.8,-58.122,3.00,-33698.6,481481.9
131.889632,-26.298573,788.0,-55.031,3.00,-32772.2,487311.2
131.931302,-26.311903,772.4,-53.692,3.00,-34254.4,491475.6
130.529644,-26.346916,599.8,10.194,3.00,-38147.7,351396.6
130.584643,-26.348585,614.9,12.387,3.00,-38333.3,356893.1
130.647983,-26.353585,606.6,37.145,3.00,-38889.3,363223.2
130.712982,-26.348584,597.6,5.935,3.00,-38333.2,369719.1
130.776312,-26.350253,627.0,-13.274,3.00,-38518.8,376048.2
130.841311,-26.356913,657.3,-22.927,3.00,-39259.3,382544.0
130.911311,-26.348582,679.9,-38.667,3.00,-38333.0,389539.7
130.972980,-26.348582,697.0,-49.859,3.00,-38333.0,395702.8
131.031310,-26.353581,697.8,-57.814,3.00,-38888.8,401532.2
131.101309,-26.353580,706.4,-64.107,3.00,-38888.7,408527.7
131.166309,-26.363580,629.2,-65.743,3.00,-40000.7,415023.7
131.231308,-26.360249,636.4,-68.736,3.00,-39630.3,421519.6
131.296308,-26.361909,640.9,-66.231,3.00,-39814.8,428015.5
131.362977,-26.363578,644.4,-65.625,3.00,-40000.4,434678.3
131.426307,-26.361907,644.8,-62.902,3.00,-39814.6,441007.4
131.546306,-26.353576,650.5,-54.098,3.00,-38888.3,452999.9
131.602975,-26.356906,663.4,-49.301,3.00,-39258.5,458663.3
131.667975,-26.366905,634.5,-43.089,3.00,-40370.4,465159.2
131.721304,-26.360245,796.8,-43.601,3.00,-39629.8,470488.8
131.799634,-26.356904,772.2,-37.043,3.00,-39258.3,478317.0
131.889633,-26.336903,757.7,-49.205,3.00,-37034.3,487311.3
131.962972,-26.343573,636.4,-55.608,3.00,-37776.0,494640.7
130.581314,-26.396915,601.5,29.790,3.00,-43707.3,356560.4
130.649643,-26.398585,589.5,50.048,3.00,-43893.0,363389.1
130.712983,-26.393584,585.0,38.787,3.00,-43336.9,369719.2
130.832982,-26.400253,636.6,-7.191,3.00,-44078.5,381711.6
130.764642,-26.395254,606.4,13.177,3.00,-43522.6,374881.9
130.896311,-26.390252,639.7,-24.326,3.00,-42966.4,388040.6
130.971311,-26.395252,680.6,-37.991,3.00,-43522.4,395536.0
131.026310,-26.393581,671.5,-49.566,3.00,-43336.6,401032.5
131.092980,-26.395251,673.4,-57.401,3.00,-43522.3,407695.3
131.161309,-26.393580,623.3,-63.084,3.00,-43336.5,414524.0
131.219639,-26.393580,620.5,-66.569,3.00,-43336.5,420353.4
131.286308,-26.391909,617.8,-64.048,3.00,-43150.7,427016.2
131.349638,-26.403578,623.4,-61.969,3.00,-44448.2,433345.2
131.424637,-26.395248,634.7,-58.966,3.00,-43522.0,440840.5
131.494637,-26.395247,633.0,-57.704,3.00,-43521.9,447836.2
131.842974,-26.398574,702.6,-33.195,3.00,-43891.8,482648.3
131.906303,-26.400243,623.6,-37.574,3.00,-44077.4,488977.3
131.964633,-26.393573,621.9,-45.815,3.00,-43335.7,494806.7
130.576314,-26.433586,587.5,20.135,3.00,-47785.0,356060.7
130.639644,-26.431915,576.1,45.219,3.00,-47599.2,362389.8
130.706313,-26.435254,580.8,34.435,3.00,-47970.4,369052.6
130.771313,-26.431914,611.4,16.512,3.00,-47599.1,375548.6
130.836312,-26.438583,614.9,1.977,3.00,-48340.6,382044.4
130.901312,-26.438583,639.2,-13.649,3.00,-48340.6,388540.4
130.964641,-26.430252,642.4,-29.500,3.00,-47414.2,394869.4
