# VFSA 2D iteration best - 2026-09-14 17:44:19
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      156      0.06833     34306.5381    2778.4953      6.39071     6.39071   16906.6768     4.48631      1 chain_01/itr_00156_trial_01.rho
     1      157      0.06715     33377.5411    -928.9970      6.30358     6.30358   16906.6768     4.48631      1 chain_01/itr_00157_trial_01.rho
     1      158        0.066     33377.5411       0.0000      6.30358     6.30358   16906.6768     4.48631      0 -
     1      159      0.06487     31444.9052   -1932.6359      6.11837     6.11837   16906.6768     4.48631      1 chain_01/itr_00159_trial_01.rho
     1      160      0.06375     31845.7677     400.8624      6.15724     6.15724   16906.6768     4.48631      1 chain_01/itr_00160_trial_01.rho
     1      161      0.06266     32339.3873     493.6197      6.20478     6.20478   16906.6768     4.48631      1 chain_01/itr_00161_trial_01.rho
     1      162      0.06158     31532.0058    -807.3815      6.12683     6.12683   16906.6768     4.48631      1 chain_01/itr_00162_trial_01.rho
     1      163      0.06053     31741.1002     209.0944      6.14712     6.14712   16906.6768     4.48631      1 chain_01/itr_00163_trial_01.rho
     1      164      0.05949     32460.4579     719.3576      6.21638     6.21638   16906.6768     4.48631      1 chain_01/itr_00164_trial_01.rho
     1      165      0.05847     31655.7623    -804.6956      6.13885     6.13885   16906.6768     4.48631      1 chain_01/itr_00165_trial_01.rho
     1      166      0.05746     30944.6627    -711.0995      6.06950     6.06950   16906.6768     4.48631      1 chain_01/itr_00166_trial_01.rho
     1      167      0.05648     30944.6627       0.0000      6.06950     6.06950   16906.6768     4.48631      0 -
     1      168      0.05551     33078.6689    2134.0062      6.27530     6.27530   16906.6768     4.48631      1 chain_01/itr_00168_trial_01.rho
     1      169      0.05456     33078.6689       0.0000      6.27530     6.27530   16906.6768     4.48631      0 -
     1      170      0.05362     32604.7274    -473.9415      6.23018     6.23018   16906.6768     4.48631      1 chain_01/itr_00170_trial_01.rho
     1      171       0.0527     32767.5452     162.8178      6.24572     6.24572   16906.6768     4.48631      1 chain_01/itr_00171_trial_01.rho
     1      172      0.05179     33399.8274     632.2822      6.30569     6.30569   16906.6768     4.48631      1 chain_01/itr_00172_trial_01.rho
     1      173      0.05091     35091.8904    1692.0630      6.46344     6.46344   16906.6768     4.48631      1 chain_01/itr_00173_trial_01.rho
     1      174      0.05003     33866.2592   -1225.6312      6.34956     6.34956   16906.6768     4.48631      1 chain_01/itr_00174_trial_01.rho
     1      175      0.04917     33760.1325    -106.1267      6.33961     6.33961   16906.6768     4.48631      1 chain_01/itr_00175_trial_01.rho
     1      176      0.04833     34655.1406     895.0081      6.42309     6.42309   16906.6768     4.48631      1 chain_01/itr_00176_trial_01.rho
     1      177       0.0475     34969.7089     314.5683      6.45218     6.45218   16906.6768     4.48631      1 chain_01/itr_00177_trial_01.rho
