# VFSA 2D iteration best - 2026-09-15 00:58:55
# chains=2  n_ctrl=250  frac_update_controls=1.0  temp_kappa=1.0  cool_ratio=0.001  target_rms=1.0  n_trials=1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Chain     Iter         Temp       Chi2Curr        dChi2      RMSCurr     CurrRMS     Chi2Best     RMSBest   Nacc Model
     1      162       0.6902     34988.6161   -1805.3724      6.45392     6.45392   15601.4496     4.30966      1 chain_01/itr_00162_trial_01.rho
     1      163       0.6886     35568.1921     579.5760      6.50716     6.50716   15601.4496     4.30966      1 chain_01/itr_00163_trial_01.rho
     1      164        0.687     34373.2024   -1194.9897      6.39691     6.39691   15601.4496     4.30966      1 chain_01/itr_00164_trial_01.rho
     1      165       0.6854     35772.6251    1399.4227      6.52583     6.52583   15601.4496     4.30966      1 chain_01/itr_00165_trial_01.rho
     1      166       0.6838     37073.9525    1301.3274      6.64347     6.64347   15601.4496     4.30966      1 chain_01/itr_00166_trial_01.rho
     1      167       0.6823     33850.1584   -3223.7941      6.34806     6.34806   15601.4496     4.30966      1 chain_01/itr_00167_trial_01.rho
     1      168       0.6807     33887.0793      36.9209      6.35152     6.35152   15601.4496     4.30966      1 chain_01/itr_00168_trial_01.rho
     1      169       0.6791     33259.3849    -627.6944      6.29242     6.29242   15601.4496     4.30966      1 chain_01/itr_00169_trial_01.rho
     1      170       0.6776     35790.0819    2530.6970      6.52742     6.52742   15601.4496     4.30966      1 chain_01/itr_00170_trial_01.rho
     1      171        0.676     35812.1641      22.0822      6.52944     6.52944   15601.4496     4.30966      1 chain_01/itr_00171_trial_01.rho
     1      172       0.6744     34217.5226   -1594.6415      6.38241     6.38241   15601.4496     4.30966      1 chain_01/itr_00172_trial_01.rho
     1      173       0.6729     37256.2370    3038.7144      6.65978     6.65978   15601.4496     4.30966      1 chain_01/itr_00173_trial_01.rho
     1      174       0.6713     37276.9835      20.7465      6.66163     6.66163   15601.4496     4.30966      1 chain_01/itr_00174_trial_01.rho
     1      175       0.6698     40719.9508    3442.9673      6.96248     6.96248   15601.4496     4.30966      1 chain_01/itr_00175_trial_01.rho
     1      176       0.6683     42317.1626    1597.2118      7.09772     7.09772   15601.4496     4.30966      1 chain_01/itr_00176_trial_01.rho
     1      177       0.6667     41938.6870    -378.4756      7.06590     7.06590   15601.4496     4.30966      1 chain_01/itr_00177_trial_01.rho
     1      178       0.6652     42002.5767      63.8898      7.07128     7.07128   15601.4496     4.30966      1 chain_01/itr_00178_trial_01.rho
     1      179       0.6637     39521.2801   -2481.2967      6.85924     6.85924   15601.4496     4.30966      1 chain_01/itr_00179_trial_01.rho
     1      180       0.6621     38357.9899   -1163.2902      6.75753     6.75753   15601.4496     4.30966      1 chain_01/itr_00180_trial_01.rho
     1      181       0.6606     39446.5210    1088.5311      6.85275     6.85275   15601.4496     4.30966      1 chain_01/itr_00181_trial_01.rho
     1      182       0.6591     38479.2075    -967.3135      6.76820     6.76820   15601.4496     4.30966      1 chain_01/itr_00182_trial_01.rho
     1      183       0.6576     41072.6860    2593.4785      6.99257     6.99257   15601.4496     4.30966      1 chain_01/itr_00183_trial_01.rho
     1      184       0.6561     42682.0362    1609.3503      7.12825     7.12825   15601.4496     4.30966      1 chain_01/itr_00184_trial_01.rho
     1      185       0.6545     41478.2513   -1203.7849      7.02701     7.02701   15601.4496     4.30966      1 chain_01/itr_00185_trial_01.rho
     1      186        0.653     43005.1630    1526.9116      7.15518     7.15518   15601.4496     4.30966      1 chain_01/itr_00186_trial_01.rho
     1      187       0.6515     42746.1800    -258.9829      7.13360     7.13360   15601.4496     4.30966      1 chain_01/itr_00187_trial_01.rho
     1      188         0.65     50317.2782    7571.0981      7.73961     7.73961   15601.4496     4.30966      1 chain_01/itr_00188_trial_01.rho
     1      189       0.6485     41818.4073   -8498.8709      7.05576     7.05576   15601.4496     4.30966      1 chain_01/itr_00189_trial_01.rho
     1      190        0.647     40793.7112   -1024.6960      6.96878     6.96878   15601.4496     4.30966      1 chain_01/itr_00190_trial_01.rho
     1      191       0.6456     40956.9369     163.2257      6.98271     6.98271   15601.4496     4.30966      1 chain_01/itr_00191_trial_01.rho
     1      192       0.6441     41153.2798     196.3429      6.99943     6.99943   15601.4496     4.30966      1 chain_01/itr_00192_trial_01.rho
     1      193       0.6426     39705.6573   -1447.6225      6.87522     6.87522   15601.4496     4.30966      1 chain_01/itr_00193_trial_01.rho
     1      194       0.6411     40491.9224     786.2651      6.94296     6.94296   15601.4496     4.30966      1 chain_01/itr_00194_trial_01.rho
     1      195       0.6396     39437.4644   -1054.4580      6.85196     6.85196   15601.4496     4.30966      1 chain_01/itr_00195_trial_01.rho
     1      196       0.6382     37970.1376   -1467.3268      6.72328     6.72328   15601.4496     4.30966      1 chain_01/itr_00196_trial_01.rho
     1      197       0.6367     38227.8765     257.7389      6.74606     6.74606   15601.4496     4.30966      1 chain_01/itr_00197_trial_01.rho
     1      198       0.6352     38555.7561     327.8796      6.77493     6.77493   15601.4496     4.30966      1 chain_01/itr_00198_trial_01.rho
     1      199       0.6338     38143.5735    -412.1826      6.73862     6.73862   15601.4496     4.30966      1 chain_01/itr_00199_trial_01.rho
     1      200       0.6323     39497.4601    1353.8866      6.85717     6.85717   15601.4496     4.30966      1 chain_01/itr_00200_trial_01.rho
     1      201       0.6309     38494.0209   -1003.4392      6.76951     6.76951   15601.4496     4.30966      1 chain_01/itr_00201_trial_01.rho
     1      202       0.6294     41530.8365    3036.8156      7.03146     7.03146   15601.4496     4.30966      1 chain_01/itr_00202_trial_01.rho
     1      203        0.628     41526.6894      -4.1471      7.03111     7.03111   15601.4496     4.30966      1 chain_01/itr_00203_trial_01.rho
     1      204       0.6265     45679.6868    4152.9974      7.37432     7.37432   15601.4496     4.30966      1 chain_01/itr_00204_trial_01.rho
     1      205       0.6251     46983.8434    1304.1566      7.47885     7.47885   15601.4496     4.30966      1 chain_01/itr_00205_trial_01.rho
